Species,Light,Nitrogen,Humidity,Temperature,GrowthRate
C.comatus,81.28636464243755,1.6825752999167891,75.95683316816576,23.136518367100507,43.03695895445817
B.badius,54.67483339132741,3.1810525338165467,56.46377743803896,25.04338403348811,47.43117829175245
A.edulis,56.24911812832579,1.285454528965056,66.4288153895177,29.331622783793136,31.9007235728173
A.edulis,16.51616907911375,4.650852391193621,52.39892993005924,25.674388690385967,39.03963342330331
A.edulis,41.0625189775601,3.004727254714817,55.200468318071216,20.0980664184317,38.943641990380605
B.badius,78.06924471631646,1.8684918664162982,82.65577696962282,20.86676972103305,44.450421411929916
C.comatus,44.66071410570294,3.0809556143824013,57.566597105469555,19.514816586161032,38.984132172326014
B.badius,10.62289359048009,3.0553568451665343,93.13020654139109,28.173765018582344,46.427383644353824
C.comatus,74.6595307206735,4.41691574882716,52.720672719879076,21.2063609843608,47.001381127565956
B.badius,60.127239904832095,3.1897291559493173,93.80634973407723,15.105876163579524,47.96949456826186
C.comatus,16.307436388451606,4.34277570748236,72.14850985677913,16.22368035488762,35.978386008300774
C.comatus,41.303487797267735,4.620323092630133,81.63144980208017,18.153697337256745,41.62314946694348
A.edulis,47.17049991246313,2.8870160770369697,82.57240270264447,25.05905991070904,41.12424134092707
B.badius,38.04896790301427,3.7584152424475183,84.38605649978854,21.788706245133653,50.29068401116627
A.edulis,76.3811171380803,2.0206194424303248,89.57421575207263,21.4198863634374,46.81300678315578
C.comatus,44.9506255495362,0.7932943011401221,82.05314593855292,23.472388631198555,46.63872378128751
B.badius,65.74818503344432,4.7310815851204095,61.025359641062096,15.697111543267965,45.038758476009654
A.edulis,66.11871410394087,1.290367460390553,72.17531367437914,24.867072673514485,36.293924317207704
C.comatus,82.21710979938507,0.2090038296300918,84.0941939689219,25.55598756414838,43.163026946067916
B.badius,68.86611435562372,1.2161921171005816,50.016806533094496,26.080486709252,52.70790383565707
A.edulis,71.15078062051907,1.2586920470930638,53.772507208632305,23.31941377487965,44.930266355550025
A.edulis,46.96793410228565,2.8258273716550324,84.94622736587189,15.985665754415095,35.42428838415503
A.edulis,69.69278282485902,3.347259119502269,63.20851907832548,23.586699919542298,42.058315377233136
B.badius,12.440599985420704,2.5422839528881016,65.65166511922143,22.54590151947923,47.53048722883029
B.badius,83.4336068178527,0.6663092147326097,79.21029339078814,21.824079930083826,52.100757551902376
A.edulis,16.753850118257105,3.2533463894156744,87.96779114170931,25.498787361430004,40.49353788409077
C.comatus,91.08687630156055,3.17303732088767,53.108361379709095,21.12190239946358,54.901954155375925
A.edulis,16.374451129231602,1.351853108033538,61.94022863521241,28.614536543609574,33.8760725488113
C.comatus,27.20110450172797,1.2551983056589964,81.96441321517341,18.472924291854724,27.09094157490837
B.badius,79.9236323311925,1.831315030064434,52.29809769894928,21.821853410219774,45.755270678511806
C.comatus,28.282015330623835,1.6053029847331346,65.09663711651228,26.86568469274789,36.145490888737704
A.edulis,46.338805947452784,3.8767358775250615,90.20654239924625,29.176594563759863,39.88179743706511
B.badius,50.15625653322786,1.2191633479902522,60.261343037709594,26.665296172723174,41.66915397847054
B.badius,64.5665921876207,2.355608488689177,75.7383955118712,20.83729025325738,43.86434373227121
B.badius,61.88011684687808,4.206330201751553,58.59703578054905,27.841352781979367,56.207970402469314
B.badius,15.355608984827995,1.3566664004232736,94.98934576287866,22.201526704011485,34.56742903298855
C.comatus,26.439857645891607,2.3558344585588205,72.5832339329645,17.200144117232412,35.67381636649911
A.edulis,36.65094956057146,4.187907230854035,86.9026780105196,23.454656994435936,46.815281724638396
C.comatus,43.84711775928736,1.7183219654019923,78.66942594293505,17.39808046608232,32.96792405099249
A.edulis,74.17863476322964,2.5763820073800163,88.37588064139709,19.615498840576038,42.86494836547945
C.comatus,21.26337273977697,3.881168952118606,80.91975977527909,26.850774949416518,54.21196469059214
A.edulis,48.63100915681571,0.9804969990858808,84.98813984682783,26.444777984870598,45.44809392233476
B.badius,12.733933466952294,4.964487892854959,56.59926007967442,27.61166000040248,56.213156695437576
B.badius,50.87518024723977,4.786057471018284,62.29064782266505,16.337783415801823,48.563429699744546
C.comatus,81.48773144232109,2.634692534664646,61.71894944040105,19.835729466285557,38.932154947869115
C.comatus,52.41488466737792,0.694776768120937,65.99890340585262,22.46622839709744,37.33523961658826
B.badius,31.275064961519092,2.8589749455451967,61.74188110162504,17.792861197376624,40.581948147448294
A.edulis,89.83315150020644,0.28352099130861463,88.49246446974576,19.41617195494473,56.3815423645664
B.badius,21.335750662256032,4.774971132609062,83.06866626138799,24.332441868027672,39.18545247599249
A.edulis,34.23802590696141,0.15941443780902775,88.44406747608446,19.382460603956133,28.7132183540237
C.comatus,89.42123324144632,2.9255051239859315,83.04374918923713,16.635200501186773,52.07806408959553
C.comatus,77.54678396973759,3.738335323077627,82.40197889273986,28.12838215031661,40.53873158366629
B.badius,18.79236473934725,1.0244695060886444,94.25026736455038,25.38562218658626,36.999344360404876
C.comatus,83.40103143127635,1.5556661292910579,57.2867314144969,27.804759156424552,45.614208930937664
C.comatus,87.25537259597331,2.290234596980736,84.47809453238733,29.308832968818024,47.73914293320048
B.badius,20.544156979303807,2.0180719923228025,92.92861501220614,29.174721997696906,38.710772256877206
A.edulis,22.365744614508003,3.3195125743746763,61.96582348900847,15.299924116116017,33.450451556325774
B.badius,59.34312977362424,3.108350984845311,53.862690650857985,20.939523830311373,53.08206098558696
B.badius,15.312668515834957,3.671157824038528,60.30165886040777,18.968069264665246,34.067835374622014
C.comatus,54.59709620568901,1.6701292097102853,64.9593285296578,22.69385667750612,44.86902544777006
A.edulis,10.667577076237649,0.8065636078827083,92.83095539431088,26.420919365482405,36.44207956511393
B.badius,86.34639002382755,0.36416389897931367,94.54845133819617,15.905714681139216,35.54129051552492
C.comatus,15.647169861476868,4.779969271062873,69.73221257096156,28.99506552494131,37.16732491005573
B.badius,83.78605788340792,0.22544460822828116,81.49564479244873,20.23412436596118,42.60878034928172
A.edulis,58.542426470667124,4.611739381821826,90.00846300274134,21.17696840199642,49.13698769421428
B.badius,54.91180890472606,1.8966572500765326,87.53717629355378,29.417197164148092,53.94324095191829
B.badius,12.000458873808384,3.5221234801458197,83.04896571906283,22.966093708528206,42.814187552513225
A.edulis,59.868382113054395,2.889826499996707,79.11064883344807,20.0776791467797,43.745966801878325
A.edulis,74.79078426258639,1.491654568887316,87.9295220435597,24.46132100885734,48.766950364370395
B.badius,31.21437063673511,0.15571260165888817,57.18385632499121,16.826081487815827,37.27497288614249
C.comatus,83.06917130714282,2.164722894178704,66.36678023263812,28.46203001216054,50.634366666743276
C.comatus,47.93265073560178,3.1100332092959437,62.37916289945133,22.750629333313555,42.633855375309864
B.badius,60.841949575114995,0.12330132254865021,55.615753513993695,27.141978627769276,42.75272545077027
B.badius,23.652170614805073,3.3516365424497057,75.45321270823479,28.405613468494266,52.59130050319521
B.badius,27.53131919540465,0.6667003324022517,80.29581003356725,20.69362225360237,41.00242925865769
A.edulis,25.01047327881679,4.521243442618288,50.07664085365832,15.859291513916105,37.44120441942262
B.badius,85.15986149432138,0.5948940698755906,86.0414550092537,20.185981773538515,45.77667464098582
A.edulis,19.997055931016803,2.870535742188804,58.92092895810492,20.99725691601634,43.5186020220612
C.comatus,34.12630959646776,1.332015198026784,80.00354475225322,24.097338292049244,42.520673479547725
A.edulis,81.86328732874244,2.9478599099209535,85.44804389355704,25.200706652831286,43.10959004344713
B.badius,36.90364673733711,4.7673661560518665,92.84816619707271,18.104120360221714,55.77312234163034
B.badius,88.08118772460148,3.6636661347467454,67.22049098461866,29.64013685937971,56.95499123889192
C.comatus,13.548092239070684,2.0824059922946616,73.6869956634473,15.413429089821875,21.80164713256061
C.comatus,40.584115902893245,2.512585580861196,67.4759351729881,19.036160482792184,42.979631925396546
B.badius,37.86364859202877,3.39348771320656,55.92774201068096,19.535554106114432,43.84651335985384
A.edulis,21.650831683073193,2.394337914697826,86.34732883423567,29.03507689246908,44.10077336690122
B.badius,43.64510364597663,1.5491359083214777,80.88123596156947,24.093845839379355,51.980722960714175
B.badius,51.84690660331398,2.7762211029417814,63.18943290854804,19.98818179825321,49.65862503470463
C.comatus,14.194736999925226,3.7016255395719786,68.89770289417356,23.39492791215889,36.60846863532708
C.comatus,98.87645793147385,3.880909584416077,83.08674743049778,17.268993866164237,48.58841612398349
A.edulis,91.76070973509923,4.090526814525947,88.24195604887791,21.86111660907045,46.44268084428434
B.badius,98.14511320088059,1.732329840678722,53.485906490823254,16.924906997010112,41.9469645949125
B.badius,25.342499238904566,4.467098373733461,62.77389145689085,15.923857984598726,45.750948184753625
A.edulis,13.846093665342778,1.6126466461224482,54.94167450116947,21.187620173441246,28.75936050540047
C.comatus,22.85491275601089,3.5239670510170984,59.98726391931996,23.199523645453155,41.89053757801728
B.badius,42.4522757390514,1.0480270772008227,52.11747200228274,22.36587863881141,42.46278326033398
C.comatus,58.997849468141794,4.885867236857303,52.73947167326696,24.0742543945089,49.998696217824445
A.edulis,94.36569566838443,0.9285536475945264,74.01335882022977,20.600771913304925,38.94834089762043
B.badius,67.1993979299441,0.9350909088738263,54.42348159966059,29.68220700742677,37.95781005228102
B.badius,53.62718784250319,3.1776429840363565,68.82558689569123,27.804771264782175,50.493812982022526
C.comatus,17.7306604757905,3.697558124130592,55.43313808972016,15.119632536079735,28.89466352960308
A.edulis,95.04218683578074,4.701654885080643,91.63988198735751,23.627484859898686,57.9869235662341
A.edulis,41.20423946296796,3.864651432889514,50.433328290237114,17.306421571411192,42.813694418624074
B.badius,43.241160097531974,0.9149074041983113,71.75012902123854,21.867893437156454,40.332420187466965
A.edulis,66.17338686948642,1.473446254990995,84.07510244520381,24.448922647861764,35.58399911759585
B.badius,75.46652428572997,2.183801957825199,91.04416874004528,19.1010384040419,43.19842570491404
A.edulis,27.813529807608575,4.202738142409362,84.98611790128052,16.58935224520974,36.86670436757536
C.comatus,62.98436800716445,0.8423731569899247,93.83567312033847,16.462274871300906,35.63382448925104
A.edulis,85.86074502673,3.3626835139933977,57.29363616439514,29.47470818180591,62.35171341153906
C.comatus,99.94411290623248,4.1086102407891305,64.02807813254185,15.375559036619961,43.603287247709815
C.comatus,11.029442443978041,3.40072957132943,69.79353781207465,28.44977212836966,28.786929119329326
A.edulis,83.91986650181934,1.9398369447328152,79.30194949149154,23.767456272616982,43.6543161725479
B.badius,28.506144382990897,4.433246265747584,81.07694916776381,24.93795614107512,44.90226433579859
A.edulis,20.24243660736829,2.898060255730525,58.95883481600322,22.651597067015246,25.142086989030688
C.comatus,71.92770972382277,2.4027440593345095,85.98410662496462,18.707768116146326,37.2789381451269
A.edulis,34.56651874817908,3.216843410301954,84.63829327956773,28.708156751235947,41.553604338216594
B.badius,84.0852891234681,3.7289299564436083,79.67070549610071,23.58448631130159,49.06437310782475
B.badius,67.99567619571462,0.8148002260597423,56.305600584018975,24.21765322331339,46.14615805171129
B.badius,57.51120528206229,2.0913760736119005,80.0722412171308,23.026034283684567,49.955639744264744
C.comatus,12.578587129246444,2.345617857947946,56.855036065680906,26.8100653658621,33.54740046052023
A.edulis,35.84530353313312,2.8354005465982484,76.00454549654387,26.469373743748292,33.509981655057324
A.edulis,13.202517561148852,2.107480741594918,77.61336102383211,22.74519936530851,36.526943287120645
A.edulis,90.80811582738534,4.990785787301138,56.782609067158774,19.555711692664772,46.936187600103814
C.comatus,21.787204283755273,3.7763477738015356,74.12804340361618,18.098791369702667,33.2033341358373
B.badius,14.629967992659658,1.023399885557592,75.71634925203398,21.63448104285635,35.61328691442238
B.badius,42.755187053699046,0.6328369902679697,77.1610766928643,24.209316184278578,34.39377074872104
C.comatus,72.59327047038823,3.7446927969111132,87.86105721257627,24.77728274418041,47.43134115572865
C.comatus,90.3078218200244,0.6638779690954835,73.74373183352873,24.494873554212973,37.617555969996296
C.comatus,31.984857555944473,4.989319671038539,61.052537008654326,25.821178302867338,47.690322183767385
B.badius,45.276975724846125,3.9127985606202857,63.43368253088556,18.102780279004946,41.52148678221205
B.badius,65.81394165055826,2.100096895336174,88.07665548869409,20.809449953958392,41.7621400303539
A.edulis,60.80472795292735,1.4633431755239146,70.16914585488848,22.32798396376893,33.37374577269839
C.comatus,13.726141401566565,4.787809773418121,81.38282304513268,19.649507836438715,40.371493867748065
A.edulis,52.68191372510046,1.347206824203022,92.6330409955699,29.659380469238386,47.47999464288104
A.edulis,95.42847101343796,0.6885203970596194,75.78883560490794,27.334632166894153,39.392197128195605
B.badius,31.62982105044648,2.7704514145385475,72.17875654110685,16.94089205469936,41.22571756282065
A.edulis,71.03275319794193,3.400289347185754,72.37661455059424,22.069371890975162,42.22871269623065
B.badius,92.20889657270163,1.9342318028910088,54.21514705987647,28.942705155350268,46.37356058884391
C.comatus,14.102337351068854,0.8208679839037359,93.14140701666474,17.18227753532119,33.281818163403855
A.edulis,22.278441812377423,4.848129383311607,58.96302021457814,21.15277617238462,38.564556910423654
C.comatus,19.031880975235254,0.4392602929845453,73.9781008369755,16.231890897033736,34.091464168557565
B.badius,46.86891534831375,3.0516982297413056,56.087198592722416,28.963067441945896,45.03638341416134
B.badius,97.2953060688451,1.0548549135448413,60.83177931490354,27.275155669776723,52.723010969437986
B.badius,42.758618604857475,2.864451882103458,58.28162615769543,17.993990258546546,47.471685950370556
C.comatus,75.24112721905112,0.8232504744548351,79.72505350480787,24.39985057571903,50.64570211965373
C.comatus,73.2413392746821,4.138053701352328,54.66376882395707,22.104167350335047,43.0307750659627
C.comatus,12.233314011245966,1.7146769525716083,62.611205390421674,24.50560949044302,32.74442225513499
B.badius,95.13986863428727,2.4328852076316254,50.19447462284006,24.332826576428488,55.924895168389476
A.edulis,58.01423581317067,1.0299395449459554,60.1456813653931,28.334186661522835,36.45799789152049
C.comatus,72.66782494261861,2.6452395095955583,83.67229541996494,21.827665673336014,46.90760719710162
B.badius,14.073175243102014,2.5259484252659608,51.28231798764318,28.640280438121408,39.419821835024194
B.badius,92.49142860993743,0.794151205290109,83.54238818981685,26.174523808294907,42.85385395763528
A.edulis,12.955979888793081,3.791075822222047,77.94729190762155,26.371538874227554,29.213900683631802
C.comatus,79.95675168232992,0.15353166179265829,68.04776868200861,21.506092763738707,39.18274041591295
A.edulis,57.3527598194778,0.9720135753275827,65.42025380651467,15.525304338661954,30.843083982746514
B.badius,33.9509695279412,0.6570135941030458,60.55677886819467,28.29966407152824,47.83074433477062
C.comatus,55.444247133564204,2.7298448669491338,84.37572155031376,20.096273417584598,35.191204913900215
A.edulis,57.92457304429263,2.772579949675128,59.375466878991574,23.514897893182933,39.29025000039609
C.comatus,17.818321289960295,0.20251584709621967,60.11523425928317,15.563796615460888,28.104617222516097
B.badius,92.40412867860869,0.8385889967903495,79.47299844468944,26.33494614972733,47.21246558090656
A.edulis,60.76074362266809,2.8260538651840763,72.35146451392211,28.113169519929215,47.70673071374605
B.badius,15.330747358966619,3.797186564630829,76.5328298532404,16.768509530229494,47.6659871603618
B.badius,70.54531248286366,3.3405756112188105,69.4750632729847,18.69846932007931,59.31058948632115
A.edulis,66.45904099801555,3.8524173129349952,79.85108318272978,18.827160119544715,45.189177863450354
C.comatus,16.556987795047462,0.7999259682837874,78.08943552197888,15.123470613034442,22.159055930547574
A.edulis,49.393454876262695,2.9716154539491986,72.5868524319958,27.930525335250422,38.49539483596989
B.badius,67.7386671374552,3.5656173556111757,63.413257928332314,21.166140446439385,46.87872141172141
B.badius,82.89725384209305,2.158453439618461,82.9416434536688,25.418232902884483,48.633598495771494
B.badius,45.25776748312637,4.95539616397582,87.97121006762609,19.78598893387243,44.89142080771501
C.comatus,79.60805254522711,0.5214889850700275,80.00665309722535,21.689213229110464,41.33957909530577
A.edulis,88.60556126339361,2.7906650895252825,72.71156077622436,27.113376636989415,55.974574760810484
C.comatus,65.6481804838404,1.955554006644525,82.02580005279742,21.850311151938513,38.52384154332703
A.edulis,42.196076561231166,1.999830594332889,93.90396179514937,20.08738773758523,31.866127897361984
C.comatus,93.90310130314901,1.694015745026991,81.051760878181085,26.622683296445757,40.16195673064902
B.badius,77.02563664643094,4.982637354964391,94.79553975397721,29.639243858400732,64.91191453881602
B.badius,15.72111924411729,3.757399669499137,92.82794689876027,21.171780929435045,44.015267814653185
C.comatus,19.738315695431083,3.9209708029171457,84.26768797566183,25.159990133251995,31.99276547128385
A.edulis,83.69001024169847,4.532883324380964,56.556713696336374,22.948122209636495,49.83527241330488
C.comatus,81.37692442163825,3.3669524744153025,57.8853663103655,16.92832398810424,43.66746828212923
C.comatus,15.139633261132985,3.4899602296296512,92.04189227079041,15.748298051767051,30.99817759383766
C.comatus,91.68585558887571,4.7357401846442375,71.59065254265442,15.558037395821884,43.2119833651631
A.edulis,74.94747522519901,0.7350352830020711,66.60999742452987,29.429537955438718,39.22756601365439
C.comatus,91.24362952075899,4.757776391715742,64.64332897798158,20.206103146774694,47.78349196914186
C.comatus,58.21428386727348,4.76793059357442,71.33425998385064,26.672284580999985,46.56688772308117
B.badius,41.368540208786726,0.5304781166370959,91.89533859142102,18.325163618428633,25.03894816758513
A.edulis,84.99640398891643,4.234800842334517,73.95401498768479,26.960651383269578,51.88522504244568
B.badius,81.12960920203477,3.809901527129114,91.24343374627642,20.2793230174575,58.044427107585776
C.comatus,57.826815431471914,2.98333180709742,64.71495912992395,15.425404632696882,44.35428031147552
C.comatus,80.08470753207803,1.5945125207304955,63.68697948521003,24.66277829837054,52.683744244937046
A.edulis,15.25230519240722,0.16700772386975588,50.239742547273636,22.375319553539157,27.814965706210906
A.edulis,51.229938368778676,1.683642752794549,71.71368711511604,18.990964045515284,30.556566246511565
B.badius,12.009793631732464,0.9324788752477616,66.97246842668392,20.11941127362661,35.518945909743806
C.comatus,76.5900200442411,1.171929282601923,56.1932396737393,16.033103512600064,41.329729710038265
B.badius,73.51633769925684,2.416057180054486,73.24271477176808,16.26526547013782,54.50291482078016
A.edulis,10.513600299600512,0.13934594083111734,86.14829244441353,29.20975937275216,34.96363967947716
B.badius,52.3677898128517,3.906137749948539,51.85082164942287,26.49778233608231,57.50623301625547
C.comatus,63.65553067298606,3.9779640815220776,82.10123917204328,29.38395653734915,52.47511158130565
A.edulis,35.559423323720694,0.6831938796676695,81.89688279875554,28.37134363828227,29.276503053634528
C.comatus,14.969736149068922,1.0487647090805696,90.29726262902841,29.87719550030306,30.538349405147784
